season,round,raceId,circuitId,driverId,position,q1,q2,q3
2022,20,2022_20,rodriguez,tsunoda,13,1:19.907,1:19.589,
2022,20,2022_20,rodriguez,gasly,14,1:20.256,1:19.672,
2022,20,2022_20,rodriguez,kevin_magnussen,15,1:20.293,1:19.833,
2022,20,2022_20,rodriguez,mick_schumacher,16,1:20.419,,
2022,20,2022_20,rodriguez,vettel,17,1:20.419,,
2022,20,2022_20,rodriguez,stroll,18,1:20.520,,
2022,20,2022_20,rodriguez,albon,19,1:20.859,,
2022,20,2022_20,rodriguez,latifi,20,1:21.167,,
2022,21,2022_21,interlagos,kevin_magnussen,1,1:13.954,1:11.410,1:11.674
2022,21,2022_21,interlagos,max_verstappen,2,1:13.625,1:10.881,1:11.877
2022,21,2022_21,interlagos,russell,3,1:14.427,1:11.318,1:12.059
2022,21,2022_21,interlagos,norris,4,1:13.106,1:11.377,1:12.263
2022,21,2022_21,interlagos,sainz,5,1:14.680,1:10.890,1:12.357
2022,21,2022_21,interlagos,ocon,6,1:14.663,1:11.587,1:12.425
2022,21,2022_21,interlagos,alonso,7,1:13.542,1:11.394,1:12.504
2022,21,2022_21,interlagos,hamilton,8,1:13.403,1:11.539,1:12.611
2022,21,2022_21,interlagos,perez,9,1:13.613,1:11.456,1:15.601
2022,21,2022_21,interlagos,leclerc,10,1:14.486,1:10.950,
2022,21,2022_21,interlagos,albon,11,1:14.324,1:11.631,
2022,21,2022_21,interlagos,gasly,12,1:14.371,1:11.675,
2022,21,2022_21,interlagos,vettel,13,1:13.597,1:11.678,
2022,21,2022_21,interlagos,ricciardo,14,1:14.931,1:12.140,
2022,21,2022_21,interlagos,stroll,15,1:14.398,1:12.210,
2022,21,2022_21,interlagos,latifi,16,1:15.095,,
2022,21,2022_21,interlagos,zhou,17,1:15.197,,
2022,21,2022_21,interlagos,bottas,18,1:15.486,,
2022,21,2022_21,interlagos,tsunoda,19,1:16.264,,
2022,21,2022_21,interlagos,mick_schumacher,20,1:16.361,,
2022,22,2022_22,yas_marina,max_verstappen,1,1:24.754,1:24.622,1:23.824
2022,22,2022_22,yas_marina,perez,2,1:24.820,1:24.419,1:24.052
2022,22,2022_22,yas_marina,leclerc,3,1:25.211,1:24.517,1:24.092
2022,22,2022_22,yas_marina,sainz,4,1:25.090,1:24.521,1:24.242
2022,22,2022_22,yas_marina,hamilton,5,1:25.594,1:24.774,1:24.508
2022,22,2022_22,yas_marina,russell,6,1:25.545,1:24.940,1:24.511
2022,22,2022_22,yas_marina,norris,7,1:25.387,1:24.903,1:24.769
2022,22,2022_22,yas_marina,ocon,8,1:25.735,1:25.007,1:24.830
2022,22,2022_22,yas_marina,vettel,9,1:25.523,1:24.974,1:24.961
2022,22,2022_22,yas_marina,ricciardo,10,1:25.766,1:25.068,1:25.045
2022,22,2022_22,yas_marina,alonso,11,1:25.782,1:25.096,
2022,22,2022_22,yas_marina,tsunoda,12,1:25.630,1:25.219,
2022,22,2022_22,yas_marina,mick_schumacher,13,1:25.711,1:25.225,
2022,22,2022_22,yas_marina,stroll,14,1:25.741,1:25.359,
2022,22,2022_22,yas_marina,zhou,15,1:25.594,1:25.408,
2022,22,2022_22,yas_marina,kevin_magnussen,16,1:25.834,,
2022,22,2022_22,yas_marina,gasly,17,1:25.859,,
2022,22,2022_22,yas_marina,bottas,18,1:25.892,,
2022,22,2022_22,yas_marina,albon,19,1:26.028,,
2022,22,2022_22,yas_marina,latifi,20,1:26.054,,
